196929439665232175063845777713148066115;"Nintendo Promos";"npr";"Shinx - 98/130 (City Championships Promo)";98;Promo;http://tcgplayer.com/product/213022/pokemon-nintendo-promos-shinx-98-130-city-championships-promo?xid=pi0359dce2-7d85-47b9-8d38-fda00bf17465&page=1;None
311554322186082742118177507111365509263;"Nintendo Promos";"npr";"Bayleef - 35/115 (Prerelease Promo)";35;Promo;http://tcgplayer.com/product/232876/pokemon-nintendo-promos-bayleef-35-115-prerelease-promo?xid=pi0359dce2-7d85-47b9-8d38-fda00bf17465&page=1;None
310868603800618736441198041602972339654;"Nintendo Promos";"npr";"Tropical Tidal Wave - 36 (Worlds 2006 Participation)";36;Promo;http://tcgplayer.com/product/90051/pokemon-nintendo-promos-tropical-tidal-wave-36-worlds-2006-participation?xid=pi0359dce2-7d85-47b9-8d38-fda00bf17465&page=1;None
289919788179394154878288335303546537537;"Nintendo Promos";"npr";"Treecko - 7 (Nintendo Promo)";7;Holo Rare;http://tcgplayer.com/product/90036/pokemon-nintendo-promos-treecko-7-nintendo-promo?xid=pi0359dce2-7d85-47b9-8d38-fda00bf17465&page=1;None
6760374847272897096458381295238188021;"Nintendo Promos";"npr";"Tropical Tidal Wave - 36 (Worlds 2006 Semi-Finalist)";36;Promo;http://tcgplayer.com/product/224555/pokemon-nintendo-promos-tropical-tidal-wave-36-worlds-2006-semi-finalist?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
280433702725081171830679886979316710228;"Nintendo Promos";"npr";"Tropical Tidal Wave - 36 (Worlds 2006 Top 32)";36;Promo;http://tcgplayer.com/product/224558/pokemon-nintendo-promos-tropical-tidal-wave-36-worlds-2006-top-32?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
107152479219470647747761962788288387994;"Nintendo Promos";"npr";"Championship Arena";28;Promo;http://tcgplayer.com/product/84163/pokemon-nintendo-promos-championship-arena?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
90592154648646834883905844595435012617;"Nintendo Promos";"npr";"Tentacruel (Prerelease Promo)";45;Promo;http://tcgplayer.com/product/186572/pokemon-nintendo-promos-tentacruel-prerelease-promo?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
276637330200626379180803472156359236938;"Nintendo Promos";"npr";"Bagon - 50/97";50;Promo;http://tcgplayer.com/product/253400/pokemon-nintendo-promos-bagon-50-97?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
200494127769228312104403035102093612274;"Nintendo Promos";"npr";"Ditto - 61/113 (Origins Game Fair 2007)";61;Promo;http://tcgplayer.com/product/236461/pokemon-nintendo-promos-ditto-61-113-origins-game-fair-2007?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
290871781495693654032750376972472252080;"Nintendo Promos";"npr";"Tropical Tidal Wave - 27 (Worlds 2005 Finalist)";27;Promo;http://tcgplayer.com/product/224548/pokemon-nintendo-promos-tropical-tidal-wave-27-worlds-2005-finalist?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
286925986523212011775864916034932873550;"Nintendo Promos";"npr";"Tropical Tidal Wave - 36 (Worlds 2006 Top 16)";36;Promo;http://tcgplayer.com/product/224557/pokemon-nintendo-promos-tropical-tidal-wave-36-worlds-2006-top-16?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
204474030267632114537103948352989644374;"Nintendo Promos";"npr";"Shellos East Sea - 106/132 (Origins Game Fair 2008) [Staff]";106;Promo;http://tcgplayer.com/product/213027/pokemon-nintendo-promos-shellos-east-sea-106-132-origins-game-fair-2008-staff?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
334235715454179050211191448696916282760;"Nintendo Promos";"npr";"Luxio - 52/130 (Prerelease Promo)";52;Promo;http://tcgplayer.com/product/220758/pokemon-nintendo-promos-luxio-52-130-prerelease-promo?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
1756692419572573254215671297956573797;"Nintendo Promos";"npr";"Leafeon - 17/90 (Prerelease Promo) [Staff]";17;Promo;http://tcgplayer.com/product/228481/pokemon-nintendo-promos-leafeon-17-90-prerelease-promo-staff?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
319175227903697003477402758334812022764;"Nintendo Promos";"npr";"Tropical Tidal Wave - 27 (Worlds 2005 Semi-Finalist)";27;Promo;http://tcgplayer.com/product/224550/pokemon-nintendo-promos-tropical-tidal-wave-27-worlds-2005-semi-finalist?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
19088283602496915331429356590501790273;"Nintendo Promos";"npr";"Raichu - 27/99 (Prerelease Promo) [Staff]";27;Promo;http://tcgplayer.com/product/221179/pokemon-nintendo-promos-raichu-27-99-prerelease-promo-staff?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
233079960730965045548924118044795108103;"Nintendo Promos";"npr";"Pichu - 28/123 (Prerelease Promo) [Staff]";28;Promo;http://tcgplayer.com/product/213014/pokemon-nintendo-promos-pichu-28-123-prerelease-promo-staff?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
267605422325945537274539733314574314800;"Nintendo Promos";"npr";"Chimecho (Winner) (E-League Promo 2004)";24;Promo;http://tcgplayer.com/product/228153/pokemon-nintendo-promos-chimecho-winner-e-league-promo-2004?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
232282949952506084544939133651718974356;"Nintendo Promos";"npr";"Dark Houndoom - 037/109 (Prerelease Promo)";037;Promo;http://tcgplayer.com/product/245913/pokemon-nintendo-promos-dark-houndoom-037-109-prerelease-promo?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
284930252626753964387115197517208677767;"Nintendo Promos";"npr";"Tropical Tidal Wave - 27 (Worlds 2005 Participation)";27;Promo;http://tcgplayer.com/product/90050/pokemon-nintendo-promos-tropical-tidal-wave-27-worlds-2005-participation?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
202041556801697236160537156003182588289;"Nintendo Promos";"npr";"Salamence - 19/97 (Winner)";19;Promo;http://tcgplayer.com/product/213024/pokemon-nintendo-promos-salamence-19-97-winner?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
134262652886054735478919497446608361450;"Nintendo Promos";"npr";"Manectric (EX Deoxys) (Prerelease Promo)";38;Promo;http://tcgplayer.com/product/153078/pokemon-nintendo-promos-manectric-ex-deoxys-prerelease-promo?xid=pi10ab2a95-7841-4d47-ae89-ada74fa2d531&page=1;None
