152548332617940782896680824685009800037;"Hidden Legends";"op24";"Leviathan";24-106H;Hero;http://tcgplayer.com/product/588364/final-fantasy-tcg-hidden-legends-leviathan?page=1;None
225401048670982744198368145315375826654;"Hidden Legends";"op24";"Nono";24-049C;Common;http://tcgplayer.com/product/594551/final-fantasy-tcg-hidden-legends-nono?page=1;None
65831287991273405526027351760606120136;"Hidden Legends";"op24";"Ashe";24-037R;Rare;http://tcgplayer.com/product/594484/final-fantasy-tcg-hidden-legends-ashe?page=1;None
90300290777916215285985712552084671194;"Hidden Legends";"op24";"Jed";24-096R;Rare;http://tcgplayer.com/product/594679/final-fantasy-tcg-hidden-legends-jed?page=1;None
56234781359422025189305028875258000021;"Hidden Legends";"op24";"Raph";24-114H;Hero;http://tcgplayer.com/product/594703/final-fantasy-tcg-hidden-legends-raph?page=1;None
29570787835380074762159006134629514304;"Hidden Legends";"op24";"Astrius";24-091L;Legend;http://tcgplayer.com/product/594668/final-fantasy-tcg-hidden-legends-astrius?page=1;None
330776786909315939060656277812307696187;"Hidden Legends";"op24";"Basch";24-061L;Legend;http://tcgplayer.com/product/594586/final-fantasy-tcg-hidden-legends-basch-full-art?page=1;Full Art
228785752271685795966963974388150487454;"Hidden Legends";"op24";"The Ur-Dragon King LB";24-124H;Hero;http://tcgplayer.com/product/594715/final-fantasy-tcg-hidden-legends-the-ur-dragon-king-lb?page=1;None
167405152543414076721942089998527143982;"Hidden Legends";"op24";"Morse";24-068H;Hero;http://tcgplayer.com/product/594616/final-fantasy-tcg-hidden-legends-morse?page=1;None
246051548834656394063829295574358649025;"Hidden Legends";"op24";"Genesis";24-025L;Legend;http://tcgplayer.com/product/588354/final-fantasy-tcg-hidden-legends-genesis-full-art?page=1;Full Art
76224155126983559279701668138516836692;"Hidden Legends";"op24";"Noctis";24-060C;Common;http://tcgplayer.com/product/594584/final-fantasy-tcg-hidden-legends-noctis?page=1;None
59397560523948535651357504690415941448;"Hidden Legends";"op24";"Thief";24-043C;Common;http://tcgplayer.com/product/594538/final-fantasy-tcg-hidden-legends-thief?page=1;None
242811719192817184115075010217143430426;"Hidden Legends";"op24";"Noel";24-081R;Rare;http://tcgplayer.com/product/594658/final-fantasy-tcg-hidden-legends-noel-full-art?page=1;Full Art
328908296775318907334191901637510731849;"Hidden Legends";"op24";"Jecht";24-095C;Common;http://tcgplayer.com/product/594677/final-fantasy-tcg-hidden-legends-jecht?page=1;None
